bidder_id,company_name,login_email,aadhaar_number,pan_number,gstin,cin_number,is_msme,udyam_reg_no,fy_turnover_cr,ca_udin,mii_percentage,director_name,director_din,registered_address,tampered_flag
BID_1567,"Dutt, Joshi and Sundaram LLP",bids@duttjoshiandsundaram.biz.in,XXXX XXXX 5681,NRHCI7821N,27NRHCI7821N4ZR,L74204UP1995FVP051998,True,UDYAM-MH-16-4524942,24.59,24391405IEKNSX9508,83.8,Hamsini Sen,00176090,"Plot 4, Manesar Industrial Area, Gurugram - 802292",False
BID_1568,Halder-Dugar Pvt Ltd,info@halderdugar.in,XXXX XXXX 9471,RGSCA6080D,29RGSCA6080D5ZV,U92474DL2016YIO882085,True,UDYAM-KA-26-8570519,13.36,24693590EYPPUW6241,92.9,Ronith Pillay,86826746,"Plot 177, Okhla Industrial Estate, New Delhi - 266500",False
BID_1569,Raval PLC Limited,contact@ravalplc.com,XXXX XXXX 5157,EOVCR9277L,29EOVCR9277L8ZI,L63893DL1997RIJ145256,False,UDYAM-KA-09-9229818,242.24,24555647DLWYVC0906,25.3,Aachal Mukherjee,31632107,"Plot 117, Hosur Industrial Estate, Hosur - 791553",False
BID_1570,Banik-Sanghvi Pvt Ltd,admin@baniksanghvi.in,XXXX XXXX 6405,GSYCL4159B,33GSYCL4159B4ZY,L87255GJ2000QUF591222,True,UDYAM-TN-89-6257803,27.68,24231346BFFDEN2665,83.1,Deepa Garg,55729808,"Plot 227, Whitefield Industrial Zone, Bengaluru - 867042",False
BID_1571,Dave LLP,sales@dave.com,XXXX XXXX 2909,XWMCZ8227P,09XWMCZ8227P8ZY,U70532GJ2003IHI103797,True,UDYAM-UP-22-0844248,29.38,24894902MVPTGA0176,23.1,Dakshesh Subramanian,93323148,"Plot 148, MIDC Industrial Area, Pune - 877489",False
BID_1572,Kumer PLC Limited,procurement@kumerplc.in,XXXX XXXX 5893,ONXCX3895H,29ONXCX3895H8ZA,L61237GJ2008LNU488853,True,UDYAM-KA-49-3996889,15.87,24888080MBJDCB7598,71.9,Shaurya Sampath,54247373,"Plot 93, Manesar Industrial Area, Gurugram - 706184",False
BID_1573,Sule LLP,sales1573@sule.biz.in,XXXX XXXX 0068,FMYCY9126E,29FMYCY9126E1ZM,L38322MH1997HXI146261,False,UDYAM-KA-66-9104020,96.00,24583463NDAPLJ1724,78.7,Bhavani Badal,91714876,"Plot 243, Manesar Industrial Area, Gurugram - 753353",False
BID_1574,Dara-Seth LLP,procurement@daraseth.com,XXXX XXXX 6853,MLVCV4109C,07MLVCV4109C3ZV,L60877DL2013RVU610964,True,UDYAM-DL-17-2995502,5.76,24267480QBUFPQ3349,61.9,Dev Wable,12817495,"Plot 233, Baddi Industrial Area, Himachal Pradesh - 224409",False
BID_1575,Goswami-Virk Pvt Ltd,sales@goswamivirk.biz.in,XXXX XXXX 4883,IZNCO9501Q,24IZNCO9501Q5ZV,U70411TN2010TLS831933,True,UDYAM-GJ-56-2575686,38.77,24183289COLQXB7715,43.8,Falguni Shanker,94286891,"Plot 29, Whitefield Industrial Zone, Bengaluru - 077511",False
BID_1576,"Shankar, Ram and Oommen Pvt Ltd",contact@shankarramandoommen.biz.in,XXXX XXXX 2905,CAVCZ0195T,33CAVCZ0195T3ZZ,L63046GJ2002TCN836265,True,UDYAM-TN-03-6861862,39.58,24388483RLCHDA9575,93.2,Nimrat Khalsa,03025457,"Plot 103, Taloja MIDC, Navi Mumbai - 358983",False
BID_1577,Tara LLP,admin@tara.co.in,XXXX XXXX 8037,DQPCT1027W,33DQPCT1027W1Z9,L18665MH2010WYO965598,False,UDYAM-TN-29-1847560,218.64,24792939QGALEE5868,79.5,Aayush Sami,91586426,"Plot 62, Peenya Industrial Area, Bengaluru - 455996",False
BID_1578,"Batra, Swamy and Sehgal Pvt Ltd",contact@batraswamyandsehgal.co.in,XXXX XXXX 5188,ISBCJ5781C,33ISBCJ5781C3ZM,U51585MH2008CYB541028,False,UDYAM-TN-65-4254157,59.30,24657763RUNYMY9193,56.2,Henry Venkataraman,02585852,"Plot 180, Manesar Industrial Area, Gurugram - 268279",False
BID_1579,"Bawa, Aurora and Bala LLP",procurement@bawaauroraandbala.biz.in,XXXX XXXX 1290,ZSACU0462L,29ZSACU0462L9ZB,U84415KA2010OHU965286,True,UDYAM-KA-90-7754476,2.92,24113855DAPYAM4376,30.8,Vedhika Shroff,21084836,"Plot 82, Okhla Industrial Estate, New Delhi - 226320",False
BID_1580,Lalla-Maharaj LLP,bids@lallamaharaj.in,XXXX XXXX 7596,SHYCM6126Q,33SHYCM6126Q3ZS,U36406GJ2002UVE441048,False,UDYAM-TN-15-5773918,104.85,24300692ITTDIB6675,26.0,Dev Chahal,15773472,"Plot 188, Guindy Industrial Estate, Chennai - 530711",False
BID_1581,"Chadha, Mallick and Agarwal LLP",info@chadhamallickandagarwal.com,XXXX XXXX 1031,OILCY0880C,24OILCY0880C6Z1,U32355TN2009VJM715431,False,UDYAM-GJ-92-2998904,238.24,24368063FEQGPP3351,81.0,Ekta Bahl,98212257,"Plot 75, Baddi Industrial Area, Himachal Pradesh - 945205",False
BID_1582,Hegde Limited,contact@hegde.co.in,XXXX XXXX 9325,ZVICI9772C,24ZVICI9772C9ZX,L78679DL2020EKE790214,True,UDYAM-GJ-25-6049454,4.51,24462598GASZXP9297,62.3,Udarsh Cherian,76332486,"Plot 237, Okhla Industrial Estate, New Delhi - 119741",False
BID_1583,Magar LLP,contact@magar.in,XXXX XXXX 3904,UYCCA1170G,27UYCCA1170G7ZB,U90382DL2015BSD723432,False,UDYAM-MH-78-6056812,220.19,24157293ISQMPR6392,88.4,Harrison D’Alia,15683224,"Plot 222, Manesar Industrial Area, Gurugram - 898429",False
BID_1584,Dube LLP,bids@dube.com,XXXX XXXX 3549,RTFCM6365B,29RTFCM6365B4Z3,L91391DL2007HVC412565,False,UDYAM-KA-00-4273140,22.36,24811806VTSIEY7837,64.0,Vidhi Kapoor,43459262,"Plot 149, Taloja MIDC, Navi Mumbai - 199532",False
BID_1585,Mukherjee Pvt Ltd,info@mukherjee.com,XXXX XXXX 9843,YLDCY5642M,07YLDCY5642M4ZT,L66665GJ2017HCF626947,False,UDYAM-DL-48-7473658,96.24,24868266JFCHVD7045,83.1,Bimala Chand,23677236,"Plot 67, Guindy Industrial Estate, Chennai - 026663",False
BID_1586,"Kuruvilla, Mallick and Ravel LLP",bids@kuruvillamallickandravel.co.in,XXXX XXXX 4152,SDXCX8454Q,09SDXCX8454Q5ZQ,U55371UP2021RVS775340,False,UDYAM-UP-34-3849265,81.19,24018573FHTWHD9186,25.7,Kevin Thaman,90526810,"Plot 18, Naroda Industrial Estate, Ahmedabad - 884221",False
BID_1587,"Naidu, Butala and Dugar LLP",contact@naidubutalaanddugar.com,XXXX XXXX 9990,UEGCK1126R,09UEGCK1126R2ZN,L92059KA2013HPG557321,True,UDYAM-UP-89-5252934,1.01,24449801LPXQEJ6829,63.8,Isaiah Bali,85090331,"Plot 206, Naroda Industrial Estate, Ahmedabad - 039250",False
BID_1588,Sarin Limited,info@sarin.com,XXXX XXXX 4945,RVLCY2382C,24RVLCY2382C5ZK,U59315DL2008DXV426612,False,UDYAM-GJ-20-1576674,170.26,24074674UDSZSB8081,71.3,Bahadurjit Saraf,77860678,"Plot 117, Guindy Industrial Estate, Chennai - 815896",False
BID_1589,Vig Limited,info@vig.co.in,XXXX XXXX 2747,POVCD5124M,24POVCD5124M4Z0,L46121TN2022NXR199454,True,UDYAM-GJ-04-9971463,5.57,24622778JQCXZT8169,68.8,Zayyan Sarkar,32228927,"Plot 135, Peenya Industrial Area, Bengaluru - 171993",True
BID_1590,Bera Limited,gem.desk@bera.biz.in,XXXX XXXX 0482,YYUCE7677X,33YYUCE7677X5ZL,U12060TN2024VWT762949,False,UDYAM-TN-26-2375060,19.96,24220632RTQEHF2374,51.5,Rachita Bhatnagar,41500763,"Plot 91, Okhla Industrial Estate, New Delhi - 523648",False
BID_1591,Vig-De Limited,info@vigde.in,XXXX XXXX 3666,SGCCQ6038V,24SGCCQ6038V2ZM,L54091KA2021EUA769628,True,UDYAM-GJ-12-2967687,7.45,24653179BDODUG1354,87.1,Lucky Pillay,13237084,"Plot 152, Whitefield Industrial Zone, Bengaluru - 732444",False
BID_1592,"Hayre, Natarajan and Vaidya Pvt Ltd",sales@hayrenatarajanandvaidya.biz.in,XXXX XXXX 8617,CNTCO3572D,27CNTCO3572D1ZI,U59703MH2008SJV576345,False,UDYAM-MH-86-5162244,192.81,24345907WOGXQR4860,85.3,Damini Mand,68759558,"Plot 85, Rudrapur Industrial Estate, Uttarakhand - 195374",False
BID_1593,"Kakar, Chhabra and Banik LLP",info@kakarchhabraandbanik.co.in,XXXX XXXX 6929,JIOCZ4956O,24JIOCZ4956O1ZO,L99234GJ2011KFX840764,False,UDYAM-GJ-27-0988094,59.02,24394458XTOGWT0052,29.2,Upma Dugar,43347552,"Plot 40, Manesar Industrial Area, Gurugram - 333098",False
BID_1594,Chand Limited,procurement@chand.biz.in,XXXX XXXX 2217,UMDCH8031P,27UMDCH8031P8ZH,L79985UP2009NYW298419,True,UDYAM-MH-65-6320403,29.28,24284745TJTFVM8314,87.3,Ranbir Ganesh,97002359,"Plot 167, Okhla Industrial Estate, New Delhi - 346292",False
BID_1595,Buch-Keer LLP,bids@buchkeer.com,XXXX XXXX 7775,MNQCW9826L,27MNQCW9826L6ZN,L64112TN2013AIF903214,False,UDYAM-MH-19-6983610,196.47,24554238WHLBLV1229,52.9,Girish Kuruvilla,00796437,"Plot 166, Whitefield Industrial Zone, Bengaluru - 341513",False
BID_1596,Naik-Sunder Limited,sales@naiksunder.biz.in,XXXX XXXX 8280,PYHCK9851M,24PYHCK9851M9ZA,U92266TN2014QND610066,False,UDYAM-GJ-71-2812795,172.12,24643612BJWPEB8242,84.0,Hiral Suri,18681195,"Plot 28, Okhla Industrial Estate, New Delhi - 183773",False
BID_1597,Mittal-Dyal Pvt Ltd,admin@mittaldyal.in,XXXX XXXX 2775,CEUCS8203G,29CEUCS8203G8Z9,U80804KA2013BVN120261,False,UDYAM-KA-65-9030609,217.02,24472117PUSRNN6487,30.7,Vinaya Bhatti,60473235,"Plot 181, Okhla Industrial Estate, New Delhi - 648645",False
BID_1598,"Bumb, Rana and Oak Limited",info@bumbranaandoak.com,XXXX XXXX 3180,NMJCN5065A,29NMJCN5065A4ZV,L31937KA2020PSG914157,False,UDYAM-KA-56-9337165,140.71,24938296EXYXMI3264,78.3,Frederick Balasubramanian,57838322,"Plot 5, Naroda Industrial Estate, Ahmedabad - 959684",False
BID_1599,"Soni, Mandal and Garg LLP",gem.desk@sonimandalandgarg.in,XXXX XXXX 5896,GRRCU9355M,09GRRCU9355M1Z6,L57065GJ2019PUI042496,False,UDYAM-UP-72-1902071,125.41,24320578HYGWVB3189,69.2,Yashawini Dass,71857364,"Plot 187, Whitefield Industrial Zone, Bengaluru - 274486",False
BID_1600,Behl-Konda Pvt Ltd,admin@behlkonda.com,XXXX XXXX 1840,ACWCR1952S,33ACWCR1952S3ZE,U88993GJ2013MWM535154,False,UDYAM-TN-31-9178089,26.15,24788983HMWBZQ7696,69.7,Chakradhar Johal,21276016,"Plot 104, Patparganj Industrial Area, New Delhi - 639977",False
BID_1601,"Mammen, Sura and Kadakia Limited",procurement@mammensuraandkadakia.biz.in,XXXX XXXX 2282,MSYCP7040A,29MSYCP7040A1ZM,L96478TN1997ZZV055228,False,UDYAM-KA-13-7923337,131.25,24818943EPLADE3667,55.9,Chakradev Hegde,30811643,"Plot 58, Okhla Industrial Estate, New Delhi - 980533",False
BID_1602,Sha LLP,sales@sha.com,XXXX XXXX 0674,JGJCU6488R,33JGJCU6488R2ZI,U32859GJ2000HUF567391,False,UDYAM-TN-41-7811915,104.78,24083998NKMBRE0586,93.1,Aishani Kuruvilla,05350075,"Plot 4, Hosur Industrial Estate, Hosur - 716233",False
BID_1603,"Nadkarni, Sehgal and Borra Limited",bids@nadkarnisehgalandborra.biz.in,XXXX XXXX 8282,AAJCO9167V,09AAJCO9167V6Z5,U17936KA2010NHN321972,True,UDYAM-UP-03-4013710,12.63,24045210ZVCZET5878,84.7,Barkha Seshadri,53494738,"Plot 1, Baddi Industrial Area, Himachal Pradesh - 587554",False
BID_1604,Venkataraman-Viswanathan Pvt Ltd,bids@venkataramanviswanathan.com,XXXX XXXX 6433,BPBCT5017Y,07BPBCT5017Y7Z5,U79718GJ2019EAT343053,False,UDYAM-DL-90-1564757,46.96,24494911ZNCYXL9955,37.6,Zayyan Bose,85394429,"Plot 27, Hosur Industrial Estate, Hosur - 454337",False
BID_1605,Varma LLP,info@varma.biz.in,XXXX XXXX 0400,JBOCJ8252D,09JBOCJ8252D7ZG,U81109KA1995NPB058568,True,UDYAM-UP-70-6747072,37.37,24754941CLGVDB8218,55.8,Yamini Upadhyay,27841102,"Plot 181, Guindy Industrial Estate, Chennai - 396409",False
BID_1606,Lalla-Minhas Limited,sales@lallaminhas.com,XXXX XXXX 9603,ZHOCR6423W,33ZHOCR6423W5Z7,U98324MH2012GSS690055,False,UDYAM-TN-63-7778486,30.57,24666595RIJBYV8155,64.4,Falan Talwar,84881183,"Plot 141, Okhla Industrial Estate, New Delhi - 138253",False
BID_1607,Mitter-Deshpande LLP,gem.desk@mitterdeshpande.biz.in,XXXX XXXX 8408,ZHOCX1041O,33ZHOCX1041O7Z7,L77762GJ2004RCQ580225,False,UDYAM-TN-86-8873103,152.73,24417229CAYRCX6460,74.0,Ekiya Madan,89743169,"Plot 102, Noida Sector 63 Industrial Area, Noida - 921763",False
BID_1608,Bhattacharyya-Sunder Limited,gem.desk@bhattacharyyasunder.co.in,XXXX XXXX 8269,EXGCO2357K,27EXGCO2357K8Z3,U85829TN2011YTF998345,True,UDYAM-MH-07-1510486,30.08,24001988QIIWCJ4453,78.1,Saanvi Wagle,79465179,"Plot 93, Noida Sector 63 Industrial Area, Noida - 877743",False
BID_1609,"Puri, Singhal and D’Alia LLP",bids@purisinghalanddalia.co.in,XXXX XXXX 4406,RSRCU4934Z,27RSRCU4934Z9ZO,L11738UP2017QBU381941,False,UDYAM-MH-77-6967688,235.79,24854281LOZWCC3573,68.9,Imaran Comar,57346975,"Plot 179, MIDC Industrial Area, Pune - 566150",False
BID_1610,Murty-Bhatia LLP,info@murtybhatia.in,XXXX XXXX 5178,MRTCP5203N,24MRTCP5203N6Z2,L86056GJ2003QKQ158243,True,UDYAM-GJ-93-3629536,38.41,24793929OBOKGL1590,76.5,Kavya Kala,99612844,"Plot 234, Baddi Industrial Area, Himachal Pradesh - 586462",False
BID_1611,Patla-Sharma LLP,bids@patlasharma.biz.in,XXXX XXXX 8611,SXVCN4610Y,07SXVCN4610Y1Z9,U00652DL2006UIQ148363,True,UDYAM-DL-67-9768871,31.12,24927015VWULRT6363,78.3,Alexander Singhal,61641512,"Plot 24, Whitefield Industrial Zone, Bengaluru - 260702",False
BID_1612,Setty-Patel LLP,admin@settypatel.com,XXXX XXXX 2959,WMJCB5862K,09WMJCB5862K6Z9,L16033KA1997PYH527026,True,UDYAM-UP-08-6665593,22.63,24041178DWGPDG4675,74.3,Udarsh Choudhry,60800312,"Plot 40, Manesar Industrial Area, Gurugram - 571621",False
BID_1613,Bawa Pvt Ltd,sales@bawa.biz.in,XXXX XXXX 2432,KMGCW4663P,27KMGCW4663P1ZH,L12451DL2015QTI273154,False,UDYAM-MH-31-3208417,195.88,24859122YQVNTH5648,50.9,Dakshesh Toor,86725824,"Plot 121, Naroda Industrial Estate, Ahmedabad - 618796",True
BID_1614,Shah-Khanna Pvt Ltd,gem.desk@shahkhanna.com,XXXX XXXX 3027,NRJCK1265N,27NRJCK1265N2ZH,L66206GJ2002AZM783857,False,UDYAM-MH-51-5775768,50.93,24764288WPMGFY6081,65.9,Yatin Gera,56460261,"Plot 147, Whitefield Industrial Zone, Bengaluru - 035573",False
BID_1615,Nori-Sandal Limited,procurement@norisandal.biz.in,XXXX XXXX 4464,IFFCA6012J,24IFFCA6012J4Z5,U00195KA2001YJL163389,True,UDYAM-GJ-70-3402169,22.49,24671775YRNDAB4738,73.4,Aryan Prashad,90815766,"Plot 170, Peenya Industrial Area, Bengaluru - 681626",True
BID_1616,Suresh LLP,bids@suresh.in,XXXX XXXX 7433,SMPCG4447D,09SMPCG4447D4ZP,U69336GJ2013IDJ774979,True,UDYAM-UP-51-3771590,27.40,24106821LSJVNK2873,28.1,Veda Prabhakar,80760557,"Plot 242, Naroda Industrial Estate, Ahmedabad - 476482",False
BID_1617,Dave Limited,admin@dave.co.in,XXXX XXXX 6319,TJYCI9423F,29TJYCI9423F5Z6,U10516GJ2013CIH143450,False,UDYAM-KA-86-9934287,38.73,24424710VMBDFT8038,26.2,Warinder Bera,62018345,"Plot 137, Ambattur Industrial Estate, Chennai - 429124",False
BID_1618,Sani-Chawla LLP,admin@sanichawla.com,XXXX XXXX 7027,KVDCB0758O,07KVDCB0758O7Z4,L95249DL2015KCR989155,False,UDYAM-DL-79-0859707,222.56,24220276XOSHTN7042,54.6,Jatin Barman,29784078,"Plot 131, Patparganj Industrial Area, New Delhi - 726399",False
BID_1619,Saran-Dhaliwal Limited,gem.desk@sarandhaliwal.in,XXXX XXXX 1681,XZECR1800I,27XZECR1800I9ZA,U39684GJ1996TYN737719,True,UDYAM-MH-25-4973141,32.18,24081211SIZINM9280,76.6,Azaan Bakshi,06094883,"Plot 35, Peenya Industrial Area, Bengaluru - 166219",False
BID_1620,Sangha-Cheema Limited,gem.desk@sanghacheema.com,XXXX XXXX 2276,MUDCG2833T,07MUDCG2833T9Z7,L86566KA2007SHE794906,True,UDYAM-DL-62-1223610,31.06,24010202QFKBSB9795,39.5,Ayush Viswanathan,28867963,"Plot 41, Guindy Industrial Estate, Chennai - 080563",False
BID_1621,"Dugal, Bhargava and Bassi LLP",info@dugalbhargavaandbassi.co.in,XXXX XXXX 2424,PBJCB6106E,29PBJCB6106E7ZF,U61042KA2018WDB643029,False,UDYAM-KA-55-1124920,157.88,24540101ZELMAH0283,85.1,Warinder Ganguly,83442268,"Plot 112, Taloja MIDC, Navi Mumbai - 267633",False
BID_1622,Dasgupta-Narayanan LLP,info@dasguptanarayanan.in,XXXX XXXX 7214,SUSCM6083C,24SUSCM6083C3ZQ,L37598KA2016SYF939920,False,UDYAM-GJ-63-2125245,137.82,24284850QBIMLU2687,81.9,Amara Mane,61608182,"Plot 234, Whitefield Industrial Zone, Bengaluru - 972925",False
BID_1623,Som LLP,info@som.in,XXXX XXXX 7468,DZFCH1259T,27DZFCH1259T8ZX,U03689TN2014TMW347275,False,UDYAM-MH-70-3828476,249.33,24510601ISOMMD2407,89.9,Harrison Nazareth,04971107,"Plot 149, Rudrapur Industrial Estate, Uttarakhand - 061172",False
BID_1624,"Hayre, Parekh and Yohannan LLP",info@hayreparekhandyohannan.com,XXXX XXXX 0303,YZSCW5415S,27YZSCW5415S7Z6,U77573DL1995YNX096323,False,UDYAM-MH-17-2896601,18.30,24900024AKAPVU6412,81.9,Manbir Char,85166942,"Plot 144, Okhla Industrial Estate, New Delhi - 208318",False
BID_1625,Bhatti-Kibe Limited,contact@bhattikibe.in,XXXX XXXX 2926,NFDCM9770I,33NFDCM9770I6ZC,L74311DL2013LNI548878,False,UDYAM-TN-27-5963540,15.56,24428850BYTZUC2838,82.7,Vinaya Nazareth,49890384,"Plot 18, Patparganj Industrial Area, New Delhi - 709433",False
BID_1626,Ahluwalia Pvt Ltd,info@ahluwalia.co.in,XXXX XXXX 8810,KFWCY9904F,33KFWCY9904F9Z0,L85832UP2004FVP334165,False,UDYAM-TN-81-8948769,146.83,24489957VFXMYM8912,94.9,Lipika Sanghvi,01798306,"Plot 165, Whitefield Industrial Zone, Bengaluru - 475272",False
BID_1627,Randhawa-Sethi Limited,sales@randhawasethi.biz.in,XXXX XXXX 7843,NSFCH5816N,24NSFCH5816N4ZI,U42417UP2020EFE163064,False,UDYAM-GJ-91-0360702,178.88,24645025THFGZX6353,65.6,Ekaraj Bhat,87969278,"Plot 53, Whitefield Industrial Zone, Bengaluru - 797749",False
BID_1628,Divan-Shetty LLP,admin@divanshetty.co.in,XXXX XXXX 3003,DLKCY2537O,29DLKCY2537O1ZP,U78967DL2021JBO764035,False,UDYAM-KA-82-2150881,75.69,24031972ZPBATC2710,76.3,Tanish Pant,86550628,"Plot 244, Patparganj Industrial Area, New Delhi - 150624",False
BID_1629,Zachariah-Kaul LLP,procurement@zachariahkaul.co.in,XXXX XXXX 2524,BUSCT9071I,27BUSCT9071I2Z0,U44809TN2010UFQ433622,False,UDYAM-MH-12-7104634,226.36,24098671KZYRRG2167,31.3,Ethan Sachar,90081483,"Plot 19, Peenya Industrial Area, Bengaluru - 999889",False
BID_1630,Ramaswamy Pvt Ltd,gem.desk@ramaswamy.co.in,XXXX XXXX 9909,YMVCY6845S,29YMVCY6845S4ZI,U63754KA2020ZSM523026,False,UDYAM-KA-30-8796877,190.46,24022556JYPUGE9941,73.6,Samarth Sethi,70213187,"Plot 1, Rudrapur Industrial Estate, Uttarakhand - 772940",False
BID_1631,Dasgupta PLC Pvt Ltd,admin@dasguptaplc.biz.in,XXXX XXXX 2034,ZZPCT7791C,29ZZPCT7791C7ZX,L27561KA2011JPI557621,True,UDYAM-KA-55-6326686,3.99,24648126FMJYDD8011,87.3,Aashi Gupta,74867000,"Plot 81, Manesar Industrial Area, Gurugram - 690767",False
BID_1632,Prasad LLP,gem.desk@prasad.com,XXXX XXXX 2149,POUCK9275R,29POUCK9275R1ZD,U76770TN2016RVK604487,False,UDYAM-KA-15-3267166,198.72,24482213XPIQXQ9044,66.8,Alka Bir,02052290,"Plot 17, Patparganj Industrial Area, New Delhi - 517586",False
BID_1633,"Choudhury, Som and Som Limited",contact@choudhurysomandsom.com,XXXX XXXX 3036,JOGCH4401H,29JOGCH4401H4ZZ,L61552DL2014FBR417537,False,UDYAM-KA-92-6174149,177.38,24289153RIHSTK8271,84.5,Andrew Basu,45702911,"Plot 9, Baddi Industrial Area, Himachal Pradesh - 527391",False
BID_1634,Pillay Limited,gem.desk@pillay.biz.in,XXXX XXXX 6343,QICCE8616M,24QICCE8616M4ZL,U09558KA2014BNZ324662,True,UDYAM-GJ-52-9324461,2.62,24526739NKFNIA1193,55.4,Balendra Swamy,08920503,"Plot 178, Hosur Industrial Estate, Hosur - 753460",False
BID_1635,Bala Limited,gem.desk@bala.biz.in,XXXX XXXX 6310,HAUCB1244Y,24HAUCB1244Y5ZT,L35422UP2024TDM415744,True,UDYAM-GJ-08-0176233,33.26,24129881LCIUJX0431,70.1,Gautam Dara,37306089,"Plot 206, Sanand GIDC Industrial Area, Ahmedabad - 263786",False
BID_1636,"Halder, Tailor and Shankar LLP",info@haldertailorandshankar.biz.in,XXXX XXXX 1266,UWCCN4796V,07UWCCN4796V4ZH,U31900MH2021FZE373806,True,UDYAM-DL-90-6603914,36.50,24420203ZTOURH4799,56.1,Finn Verma,99966560,"Plot 64, Okhla Industrial Estate, New Delhi - 316105",True
BID_1637,Wagle-Konda LLP,gem.desk@waglekonda.co.in,XXXX XXXX 3876,KUACD5757R,33KUACD5757R9Z0,U55504TN2021UKE179022,False,UDYAM-TN-63-9624916,58.56,24821057SKQSKK2113,54.9,Anthony Baria,00595809,"Plot 222, Patparganj Industrial Area, New Delhi - 489616",False
BID_1638,Brar-Subramaniam Limited,admin@brarsubramaniam.in,XXXX XXXX 8906,SUXCB2722E,24SUXCB2722E9ZV,U33723TN2005DNH227478,False,UDYAM-GJ-13-9291800,205.79,24582077JDFJEN3850,33.8,Laksh Bhavsar,81673833,"Plot 113, Manesar Industrial Area, Gurugram - 432276",False
BID_1639,"Butala, Pall and Patla LLP",procurement@butalapallandpatla.co.in,XXXX XXXX 5612,YDNCF7936G,24YDNCF7936G4ZA,L82930MH1996RLS928616,False,UDYAM-GJ-20-7892860,171.15,24532970BWTOMR3897,88.7,Jagrati Boase,64350495,"Plot 159, Sanand GIDC Industrial Area, Ahmedabad - 880949",False
BID_1640,Modi-Narayan Pvt Ltd,admin@modinarayan.co.in,XXXX XXXX 1239,JYWCO5869N,29JYWCO5869N5ZI,L03077DL2016SRP636049,False,UDYAM-KA-89-7828721,29.57,24481560HXRMTZ4175,71.9,Jackson More,28922215,"Plot 204, Manesar Industrial Area, Gurugram - 869252",False
BID_1641,Saini Pvt Ltd,procurement@saini.co.in,XXXX XXXX 2244,SBHCO9155O,33SBHCO9155O7ZC,L17075TN2004UIJ783362,True,UDYAM-TN-00-4303684,26.85,24184098XWGBFL9463,38.8,Vedant Choudhry,37925660,"Plot 169, Baddi Industrial Area, Himachal Pradesh - 439246",False
BID_1642,Karnik Pvt Ltd,contact@karnik.biz.in,XXXX XXXX 8129,ESQCX7611E,24ESQCX7611E3ZW,L36801TN2001ZAS965899,False,UDYAM-GJ-72-8398918,204.71,24413378FKFYOR4264,23.0,Arin Dasgupta,78370543,"Plot 242, Ambattur Industrial Estate, Chennai - 970953",False
BID_1643,Iyengar-Nazareth Limited,procurement@iyengarnazareth.co.in,XXXX XXXX 9243,IOPCY9565A,33IOPCY9565A8Z5,L74953DL2011NEA808111,False,UDYAM-TN-04-0659884,218.07,24840791CVFGIK5864,83.2,Darsh Oak,10188945,"Plot 68, Patparganj Industrial Area, New Delhi - 758533",False
BID_1644,"Nori, Vohra and Jaggi Pvt Ltd",gem.desk@norivohraandjaggi.com,XXXX XXXX 3998,NDHCZ3032E,24NDHCZ3032E1ZS,L87037GJ2019CCV710806,False,UDYAM-GJ-54-8763669,249.04,24362370YFRUIC7831,47.7,Yashasvi Khalsa,48777947,"Plot 60, MIDC Industrial Area, Pune - 953678",False
BID_1645,"Iyengar, Parekh and Chand Pvt Ltd",contact@iyengarparekhandchand.co.in,XXXX XXXX 4250,GDCCF2614P,33GDCCF2614P9Z5,L52953TN2008EOX629731,True,UDYAM-TN-56-9106647,8.05,24336841WTOVOP9977,33.0,Yuvraj Kari,46366023,"Plot 144, Okhla Industrial Estate, New Delhi - 436502",False
BID_1646,"Walia, Ratti and Chaudhry Pvt Ltd",admin@waliarattiandchaudhry.com,XXXX XXXX 7660,JCGCZ4811J,24JCGCZ4811J6Z4,L79706MH2004NFC819769,False,UDYAM-GJ-05-2976561,55.19,24121392EPFDJU6899,93.2,Wahab Bhargava,49946196,"Plot 100, Baddi Industrial Area, Himachal Pradesh - 975417",False
BID_1647,Walia-Misra LLP,info@waliamisra.co.in,XXXX XXXX 0864,XPWCZ2751U,09XPWCZ2751U3ZL,U01545UP1999ELW709939,False,UDYAM-UP-24-5562124,215.28,24545984MHCWOX7068,23.9,Chakradev Raja,21298855,"Plot 126, Rudrapur Industrial Estate, Uttarakhand - 834399",False
BID_1648,Sood-Ahuja Limited,procurement@soodahuja.co.in,XXXX XXXX 3449,HJQCV0484E,27HJQCV0484E8ZO,L67592KA1995VPA567332,False,UDYAM-MH-84-1623844,179.90,24440494LWXAJO9352,65.8,Onveer Sant,91563070,"Plot 68, Okhla Industrial Estate, New Delhi - 641010",False
BID_1649,"Bassi, Gokhale and Bahl LLP",sales@bassigokhaleandbahl.biz.in,XXXX XXXX 0967,VVFCM6322P,09VVFCM6322P4ZD,U66051DL2021HSW534616,False,UDYAM-UP-94-2807012,244.25,24729542JVEAKB1904,41.7,Warjas Rout,17477899,"Plot 193, Okhla Industrial Estate, New Delhi - 953959",False
BID_1650,Luthra LLP,sales@luthra.com,XXXX XXXX 6478,EZGCO3122Q,24EZGCO3122Q7ZH,U89985UP1997PXM881385,False,UDYAM-GJ-34-7456749,234.61,24744151GXCUCE3610,23.3,Upasna Garg,98357261,"Plot 30, Patparganj Industrial Area, New Delhi - 678359",False
